representation_id,model,platform,Bc,Bf,zmin,zmax,groups,values,block,order,fp32_ms,identity_ms,mapped_ms,codec_percent,mapping_percent,total_percent
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,12,M-I-F-F-I-M,0.3783900833129883,0.38123456954956053,0.41987184524536136,0.7517338223209657,10.134777583641451,10.962697956875655
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,13,F-I-M-M-I-F,0.3783692932128906,0.38130624771118166,0.4196889686584473,0.7762137549144565,10.066113833083179,10.920462148155362
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,14,M-I-F-F-I-M,0.37842014312744143,0.3814188766479492,0.4197948837280273,0.7924349628232852,10.061381182111573,10.933546047164832
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,15,F-I-M-M-I-F,0.3784446334838867,0.38139471054077145,0.41942543029785156,0.7795267248809745,9.971485892700805,10.828743014983132
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,1,F-I-M-M-I-F,0.09727535724639894,0.09785567760467528,0.0986956787109375,0.5965748928645764,0.85840814434468,1.4601040846767388
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,2,M-I-F-F-I-M,0.09742720127105713,0.09815680027008056,0.09890751838684082,0.7488658090399003,0.764815188244361,1.5194084367313732
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,3,F-I-M-M-I-F,0.09735151767730713,0.09808415889739991,0.09888000011444092,0.7525729824996441,0.8113860851613142,1.5700653401216513
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,4,M-I-F-F-I-M,0.09742976188659669,0.0979696035385132,0.09874800205230713,0.5540829018394255,0.7945306357067583,1.3530158959485172
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,5,F-I-M-M-I-F,0.09726848125457763,0.0980027198791504,0.09876992225646973,0.7548577042660654,0.7828378419143744,1.5436048579420492
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,6,M-I-F-F-I-M,0.09725728034973144,0.09807487964630127,0.0987772798538208,0.840656137648299,0.7161876823633895,1.5628644957205617
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,7,F-I-M-M-I-F,0.09729231834411621,0.09799487590789795,0.09869503974914551,0.72211000389244,0.7144902575371592,1.4417596670561084
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,8,M-I-F-F-I-M,0.09723440170288086,0.09807231903076172,0.09872976303100586,0.8617498675430602,0.6703665282330462,1.5378932784451793
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,9,F-I-M-M-I-F,0.09731120109558106,0.09791423797607422,0.09871407985687256,0.6196993498218673,0.8168800547615707,1.4416416049716219
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,10,M-I-F-F-I-M,0.09737279891967773,0.09794496059417725,0.09881951808929443,0.587599083981849,0.8929070876252609,1.4857528854748114
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,11,F-I-M-M-I-F,0.09732975959777831,0.09805855751037598,0.09875871658325196,0.7487924717059613,0.7140213874774703,1.4681603975792212
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,12,M-I-F-F-I-M,0.09738768100738526,0.09799568176269531,0.09879744052886963,0.6243097166097833,0.8181572409648119,1.44757479272708
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,13,F-I-M-M-I-F,0.09736495971679687,0.09798352241516113,0.09880112171173096,0.6353031934316578,0.8344252956181908,1.4750296195997104
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,14,M-I-F-F-I-M,0.09747727870941161,0.09795375823974609,0.09871295928955078,0.4888108661249113,0.7750606647950242,1.2676601116685227
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,15,F-I-M-M-I-F,0.09733920097351073,0.09794352054595948,0.09875343799591065,0.6208388464306491,0.8269229505295517,1.4528956558671258
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,1,F-I-M-M-I-F,0.3783070373535156,0.38140670776367186,0.38482831954956054,0.8193530926202897,0.89710320144889,1.7238067368942511
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,2,M-I-F-F-I-M,0.3785025596618652,0.38130271911621094,0.3845011329650879,0.7397993442494144,0.8388122319951785,1.5848171036363823
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,3,F-I-M-M-I-F,0.37834463119506834,0.3812993621826172,0.38444942474365235,0.780962842849342,0.8261389536567076,1.6135536347644086
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,4,M-I-F-F-I-M,0.3783160018920898,0.38117023468017575,0.38461984634399415,0.754457325043334,0.9050055198336349,1.6662907253133907
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,5,F-I-M-M-I-F,0.3783363151550293,0.3814217567443848,0.38454816818237303,0.8155287942927636,0.8196730738890379,1.641886538118431
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,6,M-I-F-F-I-M,0.37817920684814454,0.381353759765625,0.3845840072631836,0.8394308465391687,0.8470475024407342,1.6935887270002281
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,7,F-I-M-M-I-F,0.37832895278930667,0.3812899208068848,0.3845064163208008,0.7826437801674357,0.8435826226691923,1.6328286497635291
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,8,M-I-F-F-I-M,0.37814767837524416,0.38139408111572265,0.3849252891540527,0.8585013015092624,0.9258685997433291,1.7923184952316484
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,9,F-I-M-M-I-F,0.3784553527832031,0.3814217567443848,0.3846054267883301,0.7838187356491222,0.8346849616339247,1.6250461143959782
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,10,M-I-F-F-I-M,0.37828399658203127,0.3813662338256836,0.3845710372924805,0.8147945119280076,0.8403479864087293,1.6619896076110807
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,11,F-I-M-M-I-F,0.3784315109252929,0.3813636779785156,0.3846384048461914,0.7748210623510943,0.8586887154628853,1.6401630788414279
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,12,M-I-F-F-I-M,0.3783942413330078,0.381355037689209,0.3844910430908203,0.7824633762318456,0.822332234186196,1.6112300589815165
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,13,F-I-M-M-I-F,0.37849967956542974,0.38153713226318364,0.3845772933959961,0.8024980896262024,0.7968192020469944,1.6057117505474006
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,14,M-I-F-F-I-M,0.37839279174804685,0.38133615493774414,0.38468639373779295,0.7778592124072725,0.8785526252017117,1.6632457401399625
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,15,F-I-M-M-I-F,0.3784332847595215,0.38142526626586915,0.38455984115600583,0.7906232424161441,0.8218057814638247,1.618926411395738
