protocol,prompt_id,target_id,layer_band,layer,kv,local_group,global_group_index,encoding,fault_bit,mode,step,position,clean_input_token_id,fault_input_token_id,baseline_token_id,fault_token_id,token_same,kl,max_logit_diff,mean_logit_diff,baseline_logits_finite,fault_logits_finite,post_first_divergence,free_running_kl_path_dependent,manifest_z,amd_reconstructed_z,abs_z_error,raw_scale,clean_scale,fault_scale,scale_amplification,clean_word,fault_word,clean_equal_raw,clean_source,local_write_changed,cache_readback_pass
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,BINARY32_Z,31,FREE_RUNNING,20,38,23,476,15257,4722,False,19.751949310302734,23.25,2.5815794467926025,True,True,True,True,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.05691964291775149,29.142857216218054,512.0000007436676,2115288196,4262771844,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,BINARY32_Z,31,FREE_RUNNING,21,39,15257,4722,25780,8,False,17.904356002807617,20.4375,3.221431255340576,True,True,True,True,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.05691964291775149,29.142857216218054,512.0000007436676,2115288196,4262771844,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,BINARY32_Z,31,FREE_RUNNING,22,40,25780,8,476,311,False,13.610258102416992,23.0,1.3177109956741333,True,True,True,True,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.05691964291775149,29.142857216218054,512.0000007436676,2115288196,4262771844,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,BINARY32_Z,31,FREE_RUNNING,23,41,476,311,220,4009,False,15.20923900604248,22.1875,3.7089924812316895,True,True,True,True,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.05691964291775149,29.142857216218054,512.0000007436676,2115288196,4262771844,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,BINARY32_Z,31,FREE_RUNNING,24,42,220,4009,16,14324,False,23.139436721801758,29.75,2.5799975395202637,True,True,True,True,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.05691964291775149,29.142857216218054,512.0000007436676,2115288196,4262771844,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,BINARY32_Z,31,FREE_RUNNING,25,43,16,14324,21,323,False,21.076072692871094,23.625,3.478694438934326,True,True,True,True,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.05691964291775149,29.142857216218054,512.0000007436676,2115288196,4262771844,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,BINARY32_Z,31,FREE_RUNNING,26,44,21,323,15257,92495,False,30.496213912963867,27.984375,2.3249030113220215,True,True,True,True,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.05691964291775149,29.142857216218054,512.0000007436676,2115288196,4262771844,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,BINARY32_Z,31,FREE_RUNNING,27,45,15257,92495,47902,11,False,21.74875831604004,25.0625,8.57217025756836,True,True,True,True,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.05691964291775149,29.142857216218054,512.0000007436676,2115288196,4262771844,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,BINARY32_Z,31,FREE_RUNNING,28,46,47902,11,8,438,False,20.264989852905273,27.125,2.654057502746582,True,True,True,True,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.05691964291775149,29.142857216218054,512.0000007436676,2115288196,4262771844,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,BINARY32_Z,31,FREE_RUNNING,29,47,8,438,4518,16087,False,14.111786842346191,16.875,1.1899827718734741,True,True,True,True,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.05691964291775149,29.142857216218054,512.0000007436676,2115288196,4262771844,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,BINARY32_Z,31,FREE_RUNNING,30,48,4518,16087,315,311,False,15.123919486999512,15.25,0.8901041746139526,True,True,True,True,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.05691964291775149,29.142857216218054,512.0000007436676,2115288196,4262771844,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,BINARY32_Z,31,FREE_RUNNING,31,49,315,311,279,279,True,0.3019883632659912,10.328125,1.1949645280838013,True,True,True,True,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.05691964291775149,29.142857216218054,512.0000007436676,2115288196,4262771844,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,BINARY32_Z,31,FREE_RUNNING,32,50,279,279,5297,5297,True,0.07417483627796173,8.4375,2.2864861488342285,True,True,True,True,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.05691964291775149,29.142857216218054,512.0000007436676,2115288196,4262771844,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,1,19,12041,12041,12,12,True,0.0001660021225688979,0.21875,0.03144635632634163,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,2,20,12,12,27182,27182,True,7.910145995992934e-07,0.25,0.043382178992033005,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,3,21,27182,27182,44378,44378,True,6.531367398565635e-05,0.3125,0.07622335106134415,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,4,22,44378,44378,304,304,True,0.0019020761828869581,0.28125,0.0695791095495224,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,5,23,304,304,29728,29728,True,0.0010914120357483625,0.1875,0.04341702535748482,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,6,24,29728,29728,14155,14155,True,1.3701221632800298e-06,0.1875,0.03381664305925369,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,7,25,14155,14155,17601,17601,True,0.004437420982867479,0.125,0.02495695650577545,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,8,26,17601,17601,1667,1667,True,0.00015314591291826218,0.265625,0.056127142161130905,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,9,27,1667,1667,821,821,True,0.0017172086518257856,0.25,0.027574893087148666,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,10,28,821,821,4494,4494,True,-4.428067512662892e-08,0.1875,0.03458337113261223,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,11,29,4494,4494,448,448,True,8.937041457102168e-06,0.125,0.02024996094405651,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,12,30,448,448,16745,16745,True,1.3282269151204673e-07,0.1875,0.025954948738217354,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,13,31,16745,16745,9472,9472,True,4.953568009113951e-07,0.25,0.03319696709513664,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,14,32,9472,9472,320,320,True,0.0008134162635542452,0.21875,0.047791264951229095,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,15,33,320,320,68,68,True,0.0007805164786987007,0.25,0.03199642524123192,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,16,34,68,68,1302,1302,True,5.409541472545243e-07,0.625,0.07559523731470108,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,17,35,1302,1302,2572,2572,True,4.785374767379835e-05,0.1875,0.02643459104001522,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,18,36,2572,2572,220,220,True,0.0002300485357409343,0.203125,0.04352742061018944,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,19,37,220,220,23,23,True,0.001106176758185029,0.15625,0.023745020851492882,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,20,38,23,23,15257,15257,True,-8.926959793598144e-08,0.15625,0.022228073328733444,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,21,39,15257,15257,25780,25780,True,2.703397512959782e-05,0.25,0.0724378377199173,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,22,40,25780,25780,476,476,True,2.2714873466611607e-06,0.25,0.04078846052289009,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,23,41,476,476,220,220,True,1.1794336387538351e-05,0.21875,0.02973596565425396,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,24,42,220,220,16,16,True,1.0864501520657655e-09,0.28125,0.04152851924300194,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,25,43,16,16,21,21,True,-1.9932096861907667e-08,0.265625,0.07499989122152328,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,26,44,21,21,15257,15257,True,7.673995838786141e-08,0.1875,0.043335653841495514,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,27,45,15257,15257,47902,47902,True,0.006593103986233473,0.25,0.06890901178121567,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,28,46,47902,47902,8,8,True,3.9005360008559364e-07,0.3466796875,0.09708910435438156,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,29,47,8,8,4518,4518,True,0.0004190318286418915,0.234375,0.056101296097040176,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,30,48,4518,4518,315,315,True,-1.4490747446416208e-07,0.125,0.018107447773218155,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,31,49,315,315,279,279,True,0.0008061547996476293,0.25,0.03565846383571625,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,TEACHER_FORCED,32,50,279,279,5297,5297,True,0.0005244583007879555,0.25,0.039432451128959656,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,1,19,12041,12041,12,12,True,0.0001660021225688979,0.21875,0.03144635632634163,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,2,20,12,12,27182,27182,True,7.910145995992934e-07,0.25,0.043382178992033005,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,3,21,27182,27182,44378,44378,True,6.531367398565635e-05,0.3125,0.07622335106134415,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,4,22,44378,44378,304,304,True,0.0019020761828869581,0.28125,0.0695791095495224,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,5,23,304,304,29728,29728,True,0.0010914120357483625,0.1875,0.04341702535748482,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,6,24,29728,29728,14155,14155,True,1.3701221632800298e-06,0.1875,0.03381664305925369,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,7,25,14155,14155,17601,17601,True,0.004437420982867479,0.125,0.02495695650577545,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,8,26,17601,17601,1667,1667,True,0.00015314591291826218,0.265625,0.056127142161130905,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,9,27,1667,1667,821,821,True,0.0017172086518257856,0.25,0.027574893087148666,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,10,28,821,821,4494,4494,True,-4.428067512662892e-08,0.1875,0.03458337113261223,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,11,29,4494,4494,448,448,True,8.937041457102168e-06,0.125,0.02024996094405651,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,12,30,448,448,16745,16745,True,1.3282269151204673e-07,0.1875,0.025954948738217354,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,13,31,16745,16745,9472,9472,True,4.953568009113951e-07,0.25,0.03319696709513664,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,14,32,9472,9472,320,320,True,0.0008134162635542452,0.21875,0.047791264951229095,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,15,33,320,320,68,68,True,0.0007805164786987007,0.25,0.03199642524123192,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,16,34,68,68,1302,1302,True,5.409541472545243e-07,0.625,0.07559523731470108,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,17,35,1302,1302,2572,2572,True,4.785374767379835e-05,0.1875,0.02643459104001522,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,18,36,2572,2572,220,220,True,0.0002300485357409343,0.203125,0.04352742061018944,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,19,37,220,220,23,23,True,0.001106176758185029,0.15625,0.023745020851492882,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,20,38,23,23,15257,15257,True,-8.926959793598144e-08,0.15625,0.022228073328733444,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,21,39,15257,15257,25780,25780,True,2.703397512959782e-05,0.25,0.0724378377199173,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,22,40,25780,25780,476,476,True,2.2714873466611607e-06,0.25,0.04078846052289009,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,23,41,476,476,220,220,True,1.1794336387538351e-05,0.21875,0.02973596565425396,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,24,42,220,220,16,16,True,1.0864501520657655e-09,0.28125,0.04152851924300194,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
P8_FORMAL_SHORT_HORIZON_V1,3,9,EARLY,3,V,553,180937,HA_FBMS,18,FREE_RUNNING,25,43,16,16,21,21,True,-1.9932096861907667e-08,0.265625,0.07499989122152328,True,True,False,False,-4.134929580086109,-4.134929580086109,0.0,0.056919642857142856,0.056919682308367386,0.10621588292300145,1.8660659830736153,3650617855,3650879999,True,FULL_RAW_INT4,True,True
