domain,fold,calibration_keys,test_keys,level,pair_swaps,permutation_index,seed,representation_id,achieved_spearman_rho,fixed_normalized_risk,recalibrated_normalized_risk,identity_normalized_risk,random_normalized_risk,oracle_normalized_risk,fixed_benefit,recalibrated_benefit,permutation_bijective,calibration_test_disjoint,calibration_mass_error,test_mass_error
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,95,20711003,REP_0040,0.21480938416422285,1.312587118191803,1.0392835250578247,1.0,1.2958549676861681,0.9469168053591535,-0.31258711819180296,-0.03928352505782473,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,95,20711003,REP_0025,0.21480938416422285,1.2818582065364246,1.0679767928991295,1.0,1.1877547499307946,0.8845989308827965,-0.28185820653642457,-0.0679767928991295,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,95,20711003,REP_0027,0.21480938416422285,0.9966012134907575,0.9421287031818815,1.0,0.9729977448187627,0.8022477297567564,0.003398786509242524,0.057871296818118534,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,95,20711003,REP_0012,0.21480938416422285,1.3168883199409274,1.0424344259313465,1.0,1.3145160919512462,0.9506890366257388,-0.31688831994092737,-0.0424344259313465,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,95,20711003,REP_0036,0.21480938416422285,1.3168883199409271,1.0424344259313467,1.0,1.3130984605961782,0.9506890366257388,-0.31688831994092714,-0.04243442593134672,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,95,20711003,REP_0020,0.21480938416422285,1.3168883199409271,1.0424344259313467,1.0,1.2932896738896051,0.9506890366257388,-0.31688831994092714,-0.04243442593134672,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,95,20711003,REP_0008,0.21480938416422285,1.3168883199409274,1.0424344259313465,1.0,1.2938610356967308,0.9506890366257388,-0.31688831994092737,-0.0424344259313465,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,96,20711004,REP_0026,0.21480938416422285,1.0955968742956095,0.9812227155089184,1.0,1.0317852581150406,0.7961613246665384,-0.09559687429560948,0.018777284491081625,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,96,20711004,REP_0040,0.21480938416422285,1.312587118191803,1.0392835250578247,1.0,1.3158869497251107,0.9469168053591535,-0.31258711819180296,-0.03928352505782473,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,96,20711004,REP_0025,0.21480938416422285,1.2818582065364246,1.0679767928991295,1.0,1.1756402237162475,0.8845989308827965,-0.28185820653642457,-0.0679767928991295,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,96,20711004,REP_0027,0.21480938416422285,0.9966012134907575,0.9421287031818815,1.0,0.9715777912162916,0.8022477297567564,0.003398786509242524,0.057871296818118534,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,96,20711004,REP_0012,0.21480938416422285,1.3168883199409274,1.0424344259313465,1.0,1.3130984605961782,0.9506890366257388,-0.31688831994092737,-0.0424344259313465,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,96,20711004,REP_0036,0.21480938416422285,1.3168883199409271,1.0424344259313467,1.0,1.293289673889605,0.9506890366257388,-0.31688831994092714,-0.04243442593134672,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,96,20711004,REP_0020,0.21480938416422285,1.3168883199409271,1.0424344259313467,1.0,1.2938610356967313,0.9506890366257388,-0.31688831994092714,-0.04243442593134672,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,96,20711004,REP_0008,0.21480938416422285,1.3168883199409274,1.0424344259313465,1.0,1.3132706919156543,0.9506890366257388,-0.31688831994092737,-0.0424344259313465,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,97,20711005,REP_0026,0.21480938416422285,1.0955968742956095,0.9812227155089184,1.0,1.0422236747112466,0.7961613246665384,-0.09559687429560948,0.018777284491081625,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,97,20711005,REP_0040,0.21480938416422285,1.312587118191803,1.0392835250578247,1.0,1.300041686971299,0.9469168053591535,-0.31258711819180296,-0.03928352505782473,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,97,20711005,REP_0025,0.21480938416422285,1.2818582065364246,1.0679767928991295,1.0,1.195473339785762,0.8845989308827965,-0.28185820653642457,-0.0679767928991295,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,97,20711005,REP_0027,0.21480938416422285,0.9966012134907575,0.9421287031818815,1.0,0.9685832581414546,0.8022477297567564,0.003398786509242524,0.057871296818118534,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,97,20711005,REP_0012,0.21480938416422285,1.3168883199409274,1.0424344259313465,1.0,1.293289673889605,0.9506890366257388,-0.31688831994092737,-0.0424344259313465,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,97,20711005,REP_0036,0.21480938416422285,1.3168883199409271,1.0424344259313467,1.0,1.293861035696731,0.9506890366257388,-0.31688831994092714,-0.04243442593134672,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,97,20711005,REP_0020,0.21480938416422285,1.3168883199409271,1.0424344259313467,1.0,1.3132706919156538,0.9506890366257388,-0.31688831994092714,-0.04243442593134672,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,97,20711005,REP_0008,0.21480938416422285,1.3168883199409274,1.0424344259313465,1.0,1.30773566453011,0.9506890366257388,-0.31688831994092737,-0.0424344259313465,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,98,20711006,REP_0026,0.21480938416422285,1.0955968742956095,0.9812227155089184,1.0,1.0424039729861367,0.7961613246665384,-0.09559687429560948,0.018777284491081625,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,98,20711006,REP_0040,0.21480938416422285,1.312587118191803,1.0392835250578247,1.0,1.3180056587233142,0.9469168053591535,-0.31258711819180296,-0.03928352505782473,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,98,20711006,REP_0025,0.21480938416422285,1.2818582065364246,1.0679767928991295,1.0,1.1798594867572172,0.8845989308827965,-0.28185820653642457,-0.0679767928991295,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,98,20711006,REP_0027,0.21480938416422285,0.9966012134907575,0.9421287031818815,1.0,0.9657820149607329,0.8022477297567564,0.003398786509242524,0.057871296818118534,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,98,20711006,REP_0012,0.21480938416422285,1.3168883199409274,1.0424344259313465,1.0,1.2938610356967315,0.9506890366257388,-0.31688831994092737,-0.0424344259313465,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,98,20711006,REP_0036,0.21480938416422285,1.3168883199409271,1.0424344259313467,1.0,1.3132706919156538,0.9506890366257388,-0.31688831994092714,-0.04243442593134672,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,98,20711006,REP_0020,0.21480938416422285,1.3168883199409271,1.0424344259313467,1.0,1.3077356645301097,0.9506890366257388,-0.31688831994092714,-0.04243442593134672,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,98,20711006,REP_0008,0.21480938416422285,1.3168883199409274,1.0424344259313465,1.0,1.2856008375607035,0.9506890366257388,-0.31688831994092737,-0.0424344259313465,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,99,20711007,REP_0026,0.21480938416422285,1.0955968742956095,0.9812227155089184,1.0,1.0472217413733216,0.7961613246665384,-0.09559687429560948,0.018777284491081625,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,99,20711007,REP_0040,0.21480938416422285,1.312587118191803,1.0392835250578247,1.0,1.3182131325902293,0.9469168053591535,-0.31258711819180296,-0.03928352505782473,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,99,20711007,REP_0025,0.21480938416422285,1.2818582065364246,1.0679767928991295,1.0,1.1780047501977506,0.8845989308827965,-0.28185820653642457,-0.0679767928991295,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,99,20711007,REP_0027,0.21480938416422285,0.9966012134907575,0.9421287031818815,1.0,0.9681514953971635,0.8022477297567564,0.003398786509242524,0.057871296818118534,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,99,20711007,REP_0012,0.21480938416422285,1.3168883199409274,1.0424344259313465,1.0,1.3132706919156543,0.9506890366257388,-0.31688831994092737,-0.0424344259313465,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,99,20711007,REP_0036,0.21480938416422285,1.3168883199409271,1.0424344259313467,1.0,1.30773566453011,0.9506890366257388,-0.31688831994092714,-0.04243442593134672,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,99,20711007,REP_0020,0.21480938416422285,1.3168883199409271,1.0424344259313467,1.0,1.2856008375607033,0.9506890366257388,-0.31688831994092714,-0.04243442593134672,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L0,0,99,20711007,REP_0008,0.21480938416422285,1.3168883199409274,1.0424344259313465,1.0,1.3025191492759622,0.9506890366257388,-0.31688831994092737,-0.0424344259313465,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,0,20711908,REP_0026,0.21480938416422285,1.0892145410899294,1.022992015599005,1.0,1.0891535679437194,0.8300528161337631,-0.08921454108992943,-0.0229920155990051,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,0,20711908,REP_0040,0.21480938416422285,1.189507325048551,0.9761465742621331,1.0,1.2008295404570415,0.889391175147467,-0.18950732504855106,0.023853425737866862,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,0,20711908,REP_0025,0.21480938416422285,1.2739475251403225,1.09852037167942,1.0,1.2105191196108136,0.9098979985348512,-0.2739475251403225,-0.09852037167942007,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,0,20711908,REP_0027,0.21480938416422285,0.9999948204376617,0.9735699824759746,1.0,1.0018505159858273,0.8290208180292457,5.179562338253341e-06,0.026430017524025406,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,0,20711908,REP_0012,0.21480938416422285,1.1926844250458635,0.9831564470705698,1.0,1.2374486018192161,0.8966281545074959,-0.19268442504586347,0.016843552929430183,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,0,20711908,REP_0036,0.21480938416422285,1.1926844250458637,0.98315644707057,1.0,1.222347080894966,0.896628154507496,-0.1926844250458637,0.01684355292942996,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,0,20711908,REP_0020,0.21480938416422285,1.1926844250458637,0.9831564470705701,1.0,1.2114068291125326,0.896628154507496,-0.1926844250458637,0.01684355292942985,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,0,20711908,REP_0008,0.21480938416422285,1.1926844250458635,0.9831564470705699,1.0,1.2159913903026238,0.896628154507496,-0.19268442504586347,0.016843552929430072,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,1,20711909,REP_0026,0.21480938416422285,1.0706796681332569,0.9582653335575556,1.0,1.0110645734783401,0.7775337701507496,-0.07067966813325688,0.04173466644244439,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,1,20711909,REP_0040,0.21480938416422285,1.1915400686265107,0.9537604222104359,1.0,1.1829715680237798,0.8689946008980118,-0.19154006862651074,0.04623957778956411,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,1,20711909,REP_0025,0.21480938416422285,1.1925385175847476,1.0104595494662592,1.0,1.127456854069837,0.836957734569977,-0.1925385175847476,-0.010459549466259155,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,1,20711909,REP_0027,0.21480938416422285,0.9978457543885204,0.942119375637636,1.0,0.9726253304685251,0.8022397871039427,0.0021542456114795883,0.057880624362363964,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,1,20711909,REP_0012,0.21480938416422285,1.1945565073419198,0.9620206638506166,1.0,1.2003017102140676,0.8773525464808754,-0.19455650734191976,0.037979336149383425,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,1,20711909,REP_0036,0.21480938416422285,1.1945565073419198,0.9620206638506168,1.0,1.189778679835631,0.8773525464808755,-0.19455650734191976,0.0379793361493832,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,1,20711909,REP_0020,0.21480938416422285,1.1945565073419198,0.9620206638506169,1.0,1.1922248031250338,0.8773525464808755,-0.19455650734191976,0.03797933614938309,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,1,20711909,REP_0008,0.21480938416422285,1.1945565073419195,0.9620206638506166,1.0,1.1899868478739362,0.8773525464808755,-0.19455650734191954,0.037979336149383425,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,2,20711910,REP_0026,0.21480938416422285,1.1473337448264966,1.036708801976229,1.0,1.0998897544166901,0.8411825776442214,-0.14733374482649664,-0.036708801976228944,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,2,20711910,REP_0040,0.21480938416422285,1.310154689989495,1.0304109651516837,1.0,1.3172085693312894,0.9388327975988906,-0.3101546899894949,-0.030410965151683733,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,2,20711910,REP_0025,0.21480938416422285,1.3899053007926991,1.1483462493662984,1.0,1.2778818377564998,0.9511684815876346,-0.38990530079269914,-0.14834624936629837,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,2,20711910,REP_0027,0.21480938416422285,1.0423104693449756,0.9839088874872469,1.0,1.0063760015566972,0.837824671521291,-0.04231046934497562,0.01609111251275308,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,2,20711910,REP_0012,0.21480938416422285,1.3147044263918786,1.0341336582710152,1.0,1.2670724910281244,0.9431188253837184,-0.31470442639187857,-0.03413365827101522,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,2,20711910,REP_0036,0.21480938416422285,1.3147044263918786,1.0341336582710154,1.0,1.2796456573456545,0.9431188253837185,-0.31470442639187857,-0.034133658271015443,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,2,20711910,REP_0020,0.21480938416422285,1.3147044263918788,1.0341336582710157,1.0,1.2874476470429732,0.9431188253837187,-0.3147044263918788,-0.034133658271015666,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,2,20711910,REP_0008,0.21480938416422285,1.3147044263918786,1.0341336582710152,1.0,1.2771931911971186,0.9431188253837185,-0.31470442639187857,-0.03413365827101522,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,3,20711911,REP_0026,0.21480938416422285,1.1158978834504703,0.9785809210733258,1.0,1.045335041668821,0.7940177801642618,-0.11589788345047025,0.021419078926674162,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,3,20711911,REP_0040,0.21480938416422285,1.3898322392583493,1.033528660026753,1.0,1.2976117891230574,0.9416734061527701,-0.3898322392583493,-0.03352866002675303,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,3,20711911,REP_0025,0.21480938416422285,1.330414181753602,1.0642171188007687,1.0,1.1780467603752762,0.8814848148177372,-0.33041418175360193,-0.06421711880076875,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,3,20711911,REP_0027,0.21480938416422285,0.9987176507975338,0.9401415009229114,1.0,0.9696209555656646,0.8005555740083518,0.001282349202466171,0.05985849907708862,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,3,20711911,REP_0012,0.21480938416422285,1.3888838363919533,1.0370515549320487,1.0,1.2894255715486904,0.945779915900921,-0.38888383639195334,-0.0370515549320487,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,3,20711911,REP_0036,0.21480938416422285,1.3888838363919531,1.037051554932049,1.0,1.285634026721797,0.9457799159009209,-0.3888838363919531,-0.037051554932048925,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,3,20711911,REP_0020,0.21480938416422285,1.3888838363919536,1.037051554932049,1.0,1.2897279757470603,0.9457799159009211,-0.38888383639195356,-0.037051554932048925,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,3,20711911,REP_0008,0.21480938416422285,1.3888838363919533,1.0370515549320487,1.0,1.2855691711015738,0.945779915900921,-0.38888383639195334,-0.0370515549320487,True,True,0.0,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,4,20711912,REP_0026,0.21480938416422285,0.9833521616882436,0.9812906321141226,1.0,1.039200405825264,0.7962164320071162,0.016647838311756424,0.018709367885877404,True,True,1.1102230246251565e-16,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,4,20711912,REP_0040,0.21480938416422285,1.3056089927802648,1.045377347766321,1.0,1.3079158438238223,0.9524690372500932,-0.30560899278026477,-0.045377347766321074,True,True,1.1102230246251565e-16,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,4,20711912,REP_0025,0.21480938416422285,0.9890517399540496,0.9305844103857857,1.0,1.02578687725975,0.7707976240652397,0.010948260045950398,0.06941558961421435,True,True,1.1102230246251565e-16,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,4,20711912,REP_0027,0.21480938416422285,0.9096560733830366,0.9421813047382273,1.0,0.9685647309548472,0.802292521385562,0.09034392661696344,0.057818695261772746,True,True,1.1102230246251565e-16,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,4,20711912,REP_0012,0.21480938416422285,1.2859937131497012,1.0426816291676224,1.0,1.3048377805902927,0.9509144833307783,-0.28599371314970123,-0.042681629167622415,True,True,1.1102230246251565e-16,0.0
DDR,DDR_SPLIT_05,1;3;6;7;8;9;10;14;16;17;18;20;22;24;25;27,0;2;4;5;11;12;13;15;19;21;23;26;28;29;30;31,L1,4,4,20711912,REP_0036,0.21480938416422285,1.2859937131497012,1.0426816291676226,1.0,1.2931844678706623,0.9509144833307783,-0.28599371314970123,-0.04268162916762264,True,True,1.1102230246251565e-16,0.0
